v1,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v19,classLabel,v2_0,v2_1
True,0.00035,u,g,W,v,0.835,True,False,0,False,s,280,0,True,True,28,42
False,0.001225,u,g,m,v,1.25,True,True,4,True,g,200,0,True,True,56,75
True,0.0021,u,g,i,bb,10.0,True,True,13,False,g,0,6700,True,True,58,42
False,0.0012,u,g,m,v,16.0,True,False,0,False,s,110,0,True,True,48,33
False,0.0001,u,g,x,v,0.75,True,True,7,True,g,340,4071,True,True,33,17
True,0.0005665,u,g,q,v,2.585,True,True,7,False,g,129,3257,True,True,22,42
True,0.000954,u,g,aa,v,0.085,True,False,0,False,g,100,0,True,True,18,83
False,2.05e-05,y,p,k,v,0.25,True,True,11,False,g,380,2732,True,True,48,58
False,0.0001125,u,g,x,h,1.25,True,False,0,False,g,0,5298,True,True,26,75
False,0.002,u,g,x,h,17.5,True,True,9,True,g,0,1000,True,True,64,8
False,0.000925,u,g,c,v,1.665,True,True,3,True,g,40,28,True,True,20,17
False,0.00125,u,g,cc,v,1.21,True,True,67,True,g,140,258,True,True,25,67
False,0.00105,u,g,q,h,1.335,True,False,0,False,g,100,0,True,True,22,67
False,0.00195,u,g,c,v,7.0,True,True,16,False,g,0,5000,True,True,31,33
False,0.0028,y,p,c,v,28.5,True,True,40,False,g,0,15,True,True,56,42
True,0.00125,u,g,aa,v,1.5,True,True,12,True,g,120,567,True,True,24,75
True,5e-05,u,g,q,h,1.25,True,True,1,False,g,0,678,True,True,24,8
False,0.0005,u,g,W,v,11.0,True,False,0,True,g,70,0,True,True,28,33
True,0.00135,u,g,q,h,5.0,True,True,2,False,g,0,5000,True,True,26,92
False,0.001375,u,g,W,v,5.75,True,False,0,True,g,487,500,True,True,27,67
False,2.1e-05,u,g,k,v,0.085,True,False,0,True,g,280,0,True,True,38,67
True,0.000146,u,g,W,v,1.085,True,True,16,False,g,120,2079,True,True,32,17
False,0.00055,u,g,q,h,5.5,True,True,12,True,g,408,1000,True,True,32,67
False,0.00085,u,g,c,h,12.5,True,True,9,False,g,181,1655,True,True,48,75
False,0.0007625,u,g,W,h,15.5,True,True,12,False,g,0,790,True,True,48,17
False,0.0005875,u,g,cc,h,10.0,True,True,14,True,g,399,0,True,True,39,33
True,0.000254,y,p,aa,v,0.25,True,False,0,True,g,370,0,True,True,25,8
False,0.0004,u,g,c,bb,0.25,True,False,0,True,g,160,0,True,True,23,25
True,0.0012,u,g,c,v,2.0,True,True,1,False,g,220,19,True,True,30,67
False,0.0,y,p,m,bb,0.0,False,False,0,True,s,500,1,True,True,19,17
False,0.000325,u,g,q,h,9.0,True,False,0,True,g,102,639,True,True,36,67
False,0.0011125,u,g,x,h,0.46,True,True,1,False,g,100,0,True,True,23,17
True,5.85e-05,u,g,c,h,1.5,True,True,2,False,g,100,0,True,True,15,83
False,7.5e-05,u,g,c,v,1.75,True,True,5,True,g,352,690,True,True,16,8
True,0.0002335,u,g,i,bb,0.5,True,True,4,False,s,80,0,True,True,21,25
False,0.0011,u,g,e,z,20.0,True,True,7,True,g,22,0,True,True,65,42
False,0.0002415,u,g,c,v,2.0,True,True,11,True,g,200,3000,True,True,20,5
False,0.00115,u,g,ff,ff,5.0,True,True,5,False,g,0,8851,True,True,55,92
False,0.00025,u,g,W,v,0.0,True,False,0,True,g,239,200,True,True,34,92
False,0.00185,u,g,d,bb,15.0,True,True,17,True,g,0,0,True,True,56,58
False,0.0006,u,g,c,v,1.0,True,True,3,False,g,0,0,True,True,25,17
False,0.000171,u,g,x,v,1.665,True,True,1,True,g,395,20,True,True,25,8
False,0.000704,u,g,m,v,14.0,True,True,6,True,g,360,1332,True,True,57,83
False,0.0005,u,g,x,h,7.5,True,True,6,True,g,0,1000,True,True,34,92
False,0.000275,u,g,m,v,4.25,True,True,6,False,g,204,0,True,True,33,58
True,0.0011585,u,g,cc,v,0.04,True,False,0,False,g,80,1349,True,True,22,92
True,5e-05,u,g,q,h,1.5,True,False,0,False,g,280,824,True,True,24,5
False,0.000996,u,g,e,dd,0.0,True,False,0,False,g,0,0,True,True,20,25
False,0.0002,u,g,i,v,1.5,True,True,2,False,g,120,300,True,True,18,5
False,0.00035,u,g,cc,v,0.625,True,True,7,False,g,0,7059,True,True,25,17
False,5e-05,u,g,i,h,5.0,True,False,0,True,g,320,0,True,True,44,33
False,0.00055,u,g,k,v,0.5,True,False,0,False,g,80,0,True,True,18,8
True,0.00165,u,g,q,v,11.0,True,False,0,True,g,21,10561,True,True,60,58
False,0.000154,u,g,i,bb,3.5,False,False,0,False,g,216,0,True,True,41,5
True,5e-05,u,g,c,h,0.875,True,False,0,True,g,491,0,True,True,25,75
False,0.001479,u,g,aa,v,5.04,True,True,5,True,g,168,0,True,True,29,25
False,0.0016165,u,g,d,v,3.0,True,True,9,False,g,250,730,True,True,31,67
False,0.00145,u,g,ff,ff,18.0,True,True,15,True,g,0,1000,True,True,60,8
False,0.0011,u,g,W,v,2.0,True,True,1,False,g,80,278,True,True,22,33
False,0.0025125,u,g,x,h,1.625,True,True,1,True,g,515,500,True,True,35,17
False,0.0,u,g,c,bb,15.0,True,False,0,False,g,0,0,True,True,41,33
True,0.0010335,u,g,cc,h,0.335,True,True,1,True,g,80,50,True,True,20,75
False,0.0004,u,g,m,v,2.5,True,False,0,True,g,360,0,True,True,32,8
False,0.00015,u,g,d,h,1.875,True,True,6,False,g,200,327,True,True,23,92
True,0.0005875,u,g,q,v,3.17,True,True,10,False,g,120,245,True,True,23,25
True,4.6e-05,u,g,cc,h,0.415,True,True,11,True,g,440,6,True,True,46,67
False,3.75e-05,u,g,m,v,0.25,True,True,3,False,g,260,15108,True,True,25,5
True,0.0009,u,g,q,v,8.5,True,True,5,True,g,120,0,True,True,23,5
False,0.000917,u,g,c,v,4.5,True,True,12,True,g,0,221,True,True,34,17
False,0.000154,u,g,W,v,3.75,True,True,5,True,g,100,3,True,True,27,83
True,0.0005125,u,g,e,v,5.0,True,False,0,True,g,0,4000,True,True,36,75
True,7.5e-05,u,g,q,h,2.75,True,True,1,False,g,333,892,True,True,47,25
True,3.75e-05,u,g,cc,v,0.375,False,False,0,False,g,300,44,True,True,33,67
False,0.000104,u,g,r,h,6.5,True,False,0,True,g,164,31285,True,True,33,17
False,0.000175,y,p,c,v,1.0,True,True,5,True,g,160,5777,True,True,26,67
False,0.000425,u,g,m,v,0.125,True,False,0,True,g,225,0,True,True,48,5
False,0.000204,u,g,W,v,0.04,True,False,0,True,g,400,5800,True,True,37,42
True,0.0016,u,g,j,ff,0.0,True,True,15,False,g,0,247,True,True,56,5
False,5e-05,u,g,c,v,1.46,True,True,5,True,g,312,0,True,True,25,75
True,0.001075,u,g,q,v,0.415,True,True,5,True,g,0,560,True,True,22,58
False,0.000304,y,p,c,h,2.04,True,True,1,True,g,180,18027,True,True,33,17
True,0.001,u,g,q,h,1.75,True,False,0,False,g,29,837,True,True,40,83
False,0.000154,u,g,q,v,0.125,True,False,0,True,g,260,0,True,True,59,67
False,0.0004915,y,p,W,v,3.165,True,False,0,True,g,52,1442,True,True,42,5
True,0.0015,y,p,e,z,0.0,True,False,0,False,g,0,13212,True,True,28,8
True,0.00055,u,g,q,v,0.125,True,False,0,True,g,228,0,True,True,37,75
False,0.0009625,u,g,e,v,8.665,True,True,5,False,g,0,0,True,True,53,92
False,2.9e-05,u,g,c,bb,15.0,True,True,20,False,g,0,15000,True,True,47,67
False,0.0001,u,g,c,v,0.835,True,False,0,False,s,300,0,True,True,23,25
False,0.000254,y,p,c,h,2.585,True,False,0,False,g,0,0,True,True,22,67
False,0.0009415,u,g,ff,ff,14.415,True,True,11,True,g,30,300,True,True,54,58
False,0.0003,u,g,cc,h,7.415,True,False,0,True,g,0,0,True,True,34,25
False,0.000204,y,p,aa,v,2.0,True,True,3,True,g,370,560,True,True,27,58
True,0.0005,u,g,aa,v,4.0,True,True,4,False,g,0,99,True,True,60,92
True,0.0003,u,g,x,v,13.875,True,True,2,True,g,519,1704,True,True,47,42
False,0.00065,u,g,m,h,4.25,True,True,12,True,g,93,0,True,True,37,33
True,8.35e-05,u,g,q,v,1.585,True,True,1,False,g,0,0,True,True,20,42
True,0.0006665,u,g,q,v,7.375,True,True,3,True,g,0,0,True,True,44,17
False,0.0015,u,g,r,n,5.375,True,True,9,True,g,0,134,True,True,34,75
False,0.001,y,p,c,v,2.5,True,False,0,False,s,40,0,True,True,20,5
False,1.65e-05,u,g,c,j,2.25,False,False,0,True,s,0,0,True,True,22,67
False,8.3e-05,u,g,c,h,2.165,False,False,0,True,g,128,0,True,True,22,8
False,0.0004625,u,g,q,v,4.58,True,False,0,False,s,0,0,True,True,42,83
True,0.000925,y,p,c,v,1.0,True,True,4,True,g,80,500,True,True,18,92
True,0.0003,u,g,q,v,0.165,True,True,3,False,g,100,6,True,True,20,67
True,5.4e-05,u,g,cc,v,0.04,True,False,0,False,g,440,11177,True,True,32,33
False,0.0015,u,g,c,h,5.335,True,True,11,False,g,0,2283,True,True,28,92
True,0.0015,u,g,c,v,5.5,True,True,14,False,g,0,2200,True,True,52,83
True,0.0001835,u,g,q,v,2.085,True,True,5,False,g,220,2503,True,True,20,67
False,0.0005,u,g,c,bb,2.5,True,True,6,False,g,0,367,True,True,36,25
True,0.001,u,g,c,h,1.0,True,True,4,False,g,50,1465,True,True,20,33
False,7.5e-05,u,g,c,bb,0.25,True,False,0,False,g,349,23,True,True,25,75
True,3.75e-05,u,g,q,v,0.585,True,True,4,False,g,80,0,True,True,28,17
False,6.65e-05,u,g,c,v,0.165,False,False,0,False,g,100,0,True,True,23,92
True,0.001025,u,g,q,v,0.71,True,True,2,True,g,49,0,True,True,20,75
True,0.00065,u,g,c,bb,4.0,True,True,7,True,g,0,3065,True,True,30,5
True,0.00105,u,g,q,v,5.0,True,True,7,True,g,0,0,True,True,45,83
False,0.0011,u,g,cc,v,0.665,True,False,0,False,g,100,0,True,True,22,8
False,0.0005125,u,g,x,v,4.75,True,True,2,False,g,420,7,True,True,28,25
True,0.0004415,y,p,c,h,3.0,True,False,0,False,g,240,0,True,True,18,83
True,0.000104,u,g,c,v,2.5,True,True,5,True,g,300,1430,True,True,28,67
True,0.000846,y,p,x,v,2.46,False,False,0,False,g,164,0,True,True,22,5
True,0.000304,y,p,x,h,2.54,True,True,1,False,g,70,0,True,True,28,5
False,0.00095,u,g,W,v,1.5,True,False,0,False,g,120,2206,True,True,19,17
True,0.0006,u,g,aa,v,2.5,True,True,3,False,g,80,918,True,True,21,5
False,0.0022,l,gg,ff,o,0.0,False,False,0,True,p,450,100000,True,True,17,5
False,0.000271,y,p,cc,v,5.25,True,True,1,False,g,211,0,True,True,26,67
False,0.000425,u,g,i,bb,3.25,True,True,2,False,g,274,610,True,True,34,42
False,0.001775,u,g,ff,ff,0.0,True,False,0,True,g,0,0,True,True,73,42
False,0.00025,u,g,c,v,1.085,True,True,11,True,g,60,2184,True,True,23,8
False,0.00065,u,g,W,h,1.46,True,True,7,False,g,80,2954,True,True,19,42
False,0.0011625,y,p,W,v,0.835,True,False,0,True,g,160,300,True,True,23,33
False,0.000504,u,g,q,h,12.75,True,False,0,True,g,92,0,True,True,42,17
False,0.00015,u,g,W,v,1.5,False,False,0,False,g,150,8,True,True,21,25
False,0.000525,u,g,W,v,0.085,False,False,0,True,g,290,6,True,True,34,17
True,0.0008,u,g,c,v,7.875,True,True,6,True,g,0,1260,True,True,47,75
True,0.0,u,g,c,v,2.5,True,False,0,False,g,0,0,True,True,44,33
False,0.000425,u,g,c,bb,6.5,True,True,16,False,g,117,1210,True,True,39,5
True,0.00065,u,g,q,v,0.5,True,True,3,True,g,145,0,True,True,41,17
False,0.0001835,u,g,c,h,4.335,True,False,0,False,g,260,200,True,True,29,92
False,0.00025,u,g,k,v,4.5,True,True,7,False,g,150,1270,True,True,35,17
True,0.0008585,u,g,cc,h,0.75,True,True,7,False,g,96,0,True,True,19,17
False,0.00065,u,g,k,v,6.29,True,True,15,False,g,0,11202,True,True,52,5
False,0.000621,u,g,q,v,0.04,True,True,1,False,g,200,300,True,True,39,92
False,0.00105,u,g,c,v,3.0,True,False,0,True,g,0,0,True,True,21,33
True,9.15e-05,u,g,aa,v,0.75,True,True,4,False,g,0,1583,True,True,35,75
False,0.00055,u,g,e,z,13.0,True,True,1,True,g,0,0,True,True,67,75
False,0.0009,y,p,W,h,5.25,True,False,0,True,g,154,0,True,True,32,67
False,0.0007585,u,g,i,bb,7.585,True,True,15,True,g,0,5000,True,True,49,5
False,8.75e-05,u,g,m,v,0.96,True,True,3,True,g,396,0,True,True,28,25
False,0.000154,u,g,cc,v,1.54,True,True,1,True,g,520,50000,True,True,34,17
False,0.000446,u,g,cc,h,6.04,True,True,3,False,g,311,300,True,True,31,92
True,4.6e-05,u,g,k,v,0.54,True,True,4,False,g,380,500,True,True,29,5
False,0.0,u,g,cc,v,0.085,True,False,0,False,g,0,0,True,True,23,17
True,3.75e-05,l,gg,cc,ff,10.0,False,False,0,True,s,300,0,True,True,18,8
True,0.0003,u,g,q,h,1.835,True,True,19,False,g,0,500,True,True,24,75
True,0.0003,u,g,aa,v,0.04,True,False,0,False,g,100,0,True,True,20,83
False,0.0001835,u,g,c,v,2.25,True,True,1,False,g,100,150,True,True,20,42
False,0.0009335,u,g,q,h,5.665,True,True,6,False,g,381,168,True,True,28,67
False,5.4e-05,y,p,x,v,0.04,True,True,1,True,g,840,59,True,True,21,92
False,0.0003,u,g,q,h,6.0,True,True,11,False,g,80,0,True,True,43,25
False,0.0007,u,g,c,v,1.625,True,True,3,False,g,200,1391,True,True,20,42
True,7.9e-05,y,p,q,v,1.5,True,True,2,True,g,80,400,True,True,23,42
True,0.0002875,u,g,x,h,0.875,True,False,0,False,g,360,0,True,True,25,17
False,0.0001125,y,p,d,v,1.5,False,False,0,True,g,431,0,True,True,37,5
False,1.25e-05,y,p,c,v,1.5,False,False,0,True,g,232,113,True,True,36,75
False,0.000504,y,p,c,bb,1.5,True,True,8,True,g,144,7,True,True,28,25
False,0.00015,u,g,cc,h,5.5,True,True,3,True,g,0,0,True,True,32,75
True,0.0011,u,g,x,h,1.0,True,True,11,False,g,0,3000,True,True,17,83
True,0.000229,u,g,q,h,2.29,True,True,7,True,g,140,2384,True,True,22,83
False,0.0004,y,p,W,v,1.75,True,True,2,True,g,120,1000,True,True,13,75
False,0.00115,u,g,W,h,2.125,True,True,11,True,g,290,284,True,True,23,8
False,0.0005625,u,g,W,v,1.71,True,False,0,False,s,120,0,True,True,20,17
True,0.001254,u,g,aa,v,2.29,True,True,3,True,g,156,0,True,True,50,8
False,0.0010125,u,g,x,v,2.5,True,True,6,False,g,520,196,True,True,38,17
False,0.000404,u,g,cc,h,7.0,True,True,8,False,g,320,0,True,True,41,17
True,0.0014,u,g,ff,ff,0.0,True,True,11,True,g,0,1400,True,True,65,17
False,0.00015,u,g,q,v,2.375,True,True,3,True,g,0,582,True,True,23,25
False,0.0011,u,g,x,v,0.29,True,True,6,False,g,121,0,True,True,21,83
False,8.3e-05,u,g,x,v,1.335,True,True,8,True,g,303,3290,True,True,31,67
True,0.0013585,u,g,k,h,8.5,True,False,0,True,g,0,0,True,True,49,83
True,0.0008,u,g,e,bb,6.5,True,True,6,False,g,375,51100,True,True,47,42
False,0.001,u,g,i,bb,0.0,True,True,11,False,g,0,1249,True,True,51,33
True,0.0009,u,g,aa,v,0.75,True,True,2,False,g,88,591,True,True,18,92
True,0.00035,u,g,W,v,0.835,True,False,0,False,s,280,0,True,True,28,42
False,0.001225,u,g,m,v,1.25,True,True,4,True,g,200,0,True,True,56,75
True,0.0021,u,g,i,bb,10.0,True,True,13,False,g,0,6700,True,True,58,42
False,0.0012,u,g,m,v,16.0,True,False,0,False,s,110,0,True,True,48,33
False,0.0001,u,g,x,v,0.75,True,True,7,True,g,340,4071,True,True,33,17
True,0.0005665,u,g,q,v,2.585,True,True,7,False,g,129,3257,True,True,22,42
True,0.000954,u,g,aa,v,0.085,True,False,0,False,g,100,0,True,True,18,83
False,2.05e-05,y,p,k,v,0.25,True,True,11,False,g,380,2732,True,True,48,58
False,0.0001125,u,g,x,h,1.25,True,False,0,False,g,0,5298,True,True,26,75
False,0.002,u,g,x,h,17.5,True,True,9,True,g,0,1000,True,True,64,8
False,0.000925,u,g,c,v,1.665,True,True,3,True,g,40,28,True,True,20,17
False,0.00125,u,g,cc,v,1.21,True,True,67,True,g,140,258,True,True,25,67
False,0.00105,u,g,q,h,1.335,True,False,0,False,g,100,0,True,True,22,67
False,0.00195,u,g,c,v,7.0,True,True,16,False,g,0,5000,True,True,31,33
False,0.0028,y,p,c,v,28.5,True,True,40,False,g,0,15,True,True,56,42
True,0.00125,u,g,aa,v,1.5,True,True,12,True,g,120,567,True,True,24,75
True,5e-05,u,g,q,h,1.25,True,True,1,False,g,0,678,True,True,24,8
False,0.0005,u,g,W,v,11.0,True,False,0,True,g,70,0,True,True,28,33
True,0.00135,u,g,q,h,5.0,True,True,2,False,g,0,5000,True,True,26,92
False,0.001375,u,g,W,v,5.75,True,False,0,True,g,487,500,True,True,27,67
False,2.1e-05,u,g,k,v,0.085,True,False,0,True,g,280,0,True,True,38,67
True,0.000146,u,g,W,v,1.085,True,True,16,False,g,120,2079,True,True,32,17
False,0.00055,u,g,q,h,5.5,True,True,12,True,g,408,1000,True,True,32,67
False,0.00085,u,g,c,h,12.5,True,True,9,False,g,181,1655,True,True,48,75
False,0.0007625,u,g,W,h,15.5,True,True,12,False,g,0,790,True,True,48,17
False,0.0005875,u,g,cc,h,10.0,True,True,14,True,g,399,0,True,True,39,33
True,0.000254,y,p,aa,v,0.25,True,False,0,True,g,370,0,True,True,25,8
False,0.0004,u,g,c,bb,0.25,True,False,0,True,g,160,0,True,True,23,25
True,0.0012,u,g,c,v,2.0,True,True,1,False,g,220,19,True,True,30,67
False,0.0,y,p,m,bb,0.0,False,False,0,True,s,500,1,True,True,19,17
False,0.000325,u,g,q,h,9.0,True,False,0,True,g,102,639,True,True,36,67
False,0.0011125,u,g,x,h,0.46,True,True,1,False,g,100,0,True,True,23,17
True,5.85e-05,u,g,c,h,1.5,True,True,2,False,g,100,0,True,True,15,83
False,7.5e-05,u,g,c,v,1.75,True,True,5,True,g,352,690,True,True,16,8
True,0.0002335,u,g,i,bb,0.5,True,True,4,False,s,80,0,True,True,21,25
False,0.0011,u,g,e,z,20.0,True,True,7,True,g,22,0,True,True,65,42
False,0.0002415,u,g,c,v,2.0,True,True,11,True,g,200,3000,True,True,20,5
False,0.00115,u,g,ff,ff,5.0,True,True,5,False,g,0,8851,True,True,55,92
False,0.00025,u,g,W,v,0.0,True,False,0,True,g,239,200,True,True,34,92
False,0.00185,u,g,d,bb,15.0,True,True,17,True,g,0,0,True,True,56,58
False,0.0006,u,g,c,v,1.0,True,True,3,False,g,0,0,True,True,25,17
False,0.000171,u,g,x,v,1.665,True,True,1,True,g,395,20,True,True,25,8
False,0.000704,u,g,m,v,14.0,True,True,6,True,g,360,1332,True,True,57,83
False,0.0005,u,g,x,h,7.5,True,True,6,True,g,0,1000,True,True,34,92
False,0.000275,u,g,m,v,4.25,True,True,6,False,g,204,0,True,True,33,58
True,0.0011585,u,g,cc,v,0.04,True,False,0,False,g,80,1349,True,True,22,92
True,5e-05,u,g,q,h,1.5,True,False,0,False,g,280,824,True,True,24,5
False,0.000996,u,g,e,dd,0.0,True,False,0,False,g,0,0,True,True,20,25
False,0.0002,u,g,i,v,1.5,True,True,2,False,g,120,300,True,True,18,5
False,0.00035,u,g,cc,v,0.625,True,True,7,False,g,0,7059,True,True,25,17
False,5e-05,u,g,i,h,5.0,True,False,0,True,g,320,0,True,True,44,33
False,0.00055,u,g,k,v,0.5,True,False,0,False,g,80,0,True,True,18,8
True,0.00165,u,g,q,v,11.0,True,False,0,True,g,21,10561,True,True,60,58
False,0.000154,u,g,i,bb,3.5,False,False,0,False,g,216,0,True,True,41,5
True,5e-05,u,g,c,h,0.875,True,False,0,True,g,491,0,True,True,25,75
False,0.001479,u,g,aa,v,5.04,True,True,5,True,g,168,0,True,True,29,25
False,0.0016165,u,g,d,v,3.0,True,True,9,False,g,250,730,True,True,31,67
False,0.00145,u,g,ff,ff,18.0,True,True,15,True,g,0,1000,True,True,60,8
False,0.0011,u,g,W,v,2.0,True,True,1,False,g,80,278,True,True,22,33
False,0.0025125,u,g,x,h,1.625,True,True,1,True,g,515,500,True,True,35,17
False,0.0,u,g,c,bb,15.0,True,False,0,False,g,0,0,True,True,41,33
True,0.0010335,u,g,cc,h,0.335,True,True,1,True,g,80,50,True,True,20,75
False,0.0004,u,g,m,v,2.5,True,False,0,True,g,360,0,True,True,32,8
False,0.00015,u,g,d,h,1.875,True,True,6,False,g,200,327,True,True,23,92
True,0.0005875,u,g,q,v,3.17,True,True,10,False,g,120,245,True,True,23,25
True,4.6e-05,u,g,cc,h,0.415,True,True,11,True,g,440,6,True,True,46,67
False,3.75e-05,u,g,m,v,0.25,True,True,3,False,g,260,15108,True,True,25,5
True,0.0009,u,g,q,v,8.5,True,True,5,True,g,120,0,True,True,23,5
False,0.000917,u,g,c,v,4.5,True,True,12,True,g,0,221,True,True,34,17
False,0.000154,u,g,W,v,3.75,True,True,5,True,g,100,3,True,True,27,83
True,0.0005125,u,g,e,v,5.0,True,False,0,True,g,0,4000,True,True,36,75
True,7.5e-05,u,g,q,h,2.75,True,True,1,False,g,333,892,True,True,47,25
True,3.75e-05,u,g,cc,v,0.375,False,False,0,False,g,300,44,True,True,33,67
False,0.000104,u,g,r,h,6.5,True,False,0,True,g,164,31285,True,True,33,17
False,0.000175,y,p,c,v,1.0,True,True,5,True,g,160,5777,True,True,26,67
False,0.000425,u,g,m,v,0.125,True,False,0,True,g,225,0,True,True,48,5
False,0.000204,u,g,W,v,0.04,True,False,0,True,g,400,5800,True,True,37,42
True,0.0016,u,g,j,ff,0.0,True,True,15,False,g,0,247,True,True,56,5
False,5e-05,u,g,c,v,1.46,True,True,5,True,g,312,0,True,True,25,75
True,0.001075,u,g,q,v,0.415,True,True,5,True,g,0,560,True,True,22,58
False,0.000304,y,p,c,h,2.04,True,True,1,True,g,180,18027,True,True,33,17
True,0.001,u,g,q,h,1.75,True,False,0,False,g,29,837,True,True,40,83
False,0.000154,u,g,q,v,0.125,True,False,0,True,g,260,0,True,True,59,67
False,0.0004915,y,p,W,v,3.165,True,False,0,True,g,52,1442,True,True,42,5
True,0.0015,y,p,e,z,0.0,True,False,0,False,g,0,13212,True,True,28,8
True,0.00055,u,g,q,v,0.125,True,False,0,True,g,228,0,True,True,37,75
False,0.0009625,u,g,e,v,8.665,True,True,5,False,g,0,0,True,True,53,92
False,2.9e-05,u,g,c,bb,15.0,True,True,20,False,g,0,15000,True,True,47,67
False,0.0001,u,g,c,v,0.835,True,False,0,False,s,300,0,True,True,23,25
False,0.000254,y,p,c,h,2.585,True,False,0,False,g,0,0,True,True,22,67
False,0.0009415,u,g,ff,ff,14.415,True,True,11,True,g,30,300,True,True,54,58
False,0.0003,u,g,cc,h,7.415,True,False,0,True,g,0,0,True,True,34,25
False,0.000204,y,p,aa,v,2.0,True,True,3,True,g,370,560,True,True,27,58
True,0.0005,u,g,aa,v,4.0,True,True,4,False,g,0,99,True,True,60,92
True,0.0003,u,g,x,v,13.875,True,True,2,True,g,519,1704,True,True,47,42
False,0.00065,u,g,m,h,4.25,True,True,12,True,g,93,0,True,True,37,33
True,8.35e-05,u,g,q,v,1.585,True,True,1,False,g,0,0,True,True,20,42
True,0.0006665,u,g,q,v,7.375,True,True,3,True,g,0,0,True,True,44,17
False,0.0015,u,g,r,n,5.375,True,True,9,True,g,0,134,True,True,34,75
False,0.001,y,p,c,v,2.5,True,False,0,False,s,40,0,True,True,20,5
False,1.65e-05,u,g,c,j,2.25,False,False,0,True,s,0,0,True,True,22,67
False,8.3e-05,u,g,c,h,2.165,False,False,0,True,g,128,0,True,True,22,8
False,0.0004625,u,g,q,v,4.58,True,False,0,False,s,0,0,True,True,42,83
True,0.000925,y,p,c,v,1.0,True,True,4,True,g,80,500,True,True,18,92
True,0.0003,u,g,q,v,0.165,True,True,3,False,g,100,6,True,True,20,67
True,5.4e-05,u,g,cc,v,0.04,True,False,0,False,g,440,11177,True,True,32,33
False,0.0015,u,g,c,h,5.335,True,True,11,False,g,0,2283,True,True,28,92
True,0.0015,u,g,c,v,5.5,True,True,14,False,g,0,2200,True,True,52,83
True,0.0001835,u,g,q,v,2.085,True,True,5,False,g,220,2503,True,True,20,67
False,0.0005,u,g,c,bb,2.5,True,True,6,False,g,0,367,True,True,36,25
True,0.001,u,g,c,h,1.0,True,True,4,False,g,50,1465,True,True,20,33
False,7.5e-05,u,g,c,bb,0.25,True,False,0,False,g,349,23,True,True,25,75
True,3.75e-05,u,g,q,v,0.585,True,True,4,False,g,80,0,True,True,28,17
False,6.65e-05,u,g,c,v,0.165,False,False,0,False,g,100,0,True,True,23,92
True,0.001025,u,g,q,v,0.71,True,True,2,True,g,49,0,True,True,20,75
True,0.00065,u,g,c,bb,4.0,True,True,7,True,g,0,3065,True,True,30,5
True,0.00105,u,g,q,v,5.0,True,True,7,True,g,0,0,True,True,45,83
False,0.0011,u,g,cc,v,0.665,True,False,0,False,g,100,0,True,True,22,8
False,0.0005125,u,g,x,v,4.75,True,True,2,False,g,420,7,True,True,28,25
True,0.0004415,y,p,c,h,3.0,True,False,0,False,g,240,0,True,True,18,83
True,0.000104,u,g,c,v,2.5,True,True,5,True,g,300,1430,True,True,28,67
True,0.000846,y,p,x,v,2.46,False,False,0,False,g,164,0,True,True,22,5
True,0.000304,y,p,x,h,2.54,True,True,1,False,g,70,0,True,True,28,5
False,0.00095,u,g,W,v,1.5,True,False,0,False,g,120,2206,True,True,19,17
True,0.0006,u,g,aa,v,2.5,True,True,3,False,g,80,918,True,True,21,5
False,0.0022,l,gg,ff,o,0.0,False,False,0,True,p,450,100000,True,True,17,5
False,0.000271,y,p,cc,v,5.25,True,True,1,False,g,211,0,True,True,26,67
False,0.000425,u,g,i,bb,3.25,True,True,2,False,g,274,610,True,True,34,42
False,0.001775,u,g,ff,ff,0.0,True,False,0,True,g,0,0,True,True,73,42
False,0.00025,u,g,c,v,1.085,True,True,11,True,g,60,2184,True,True,23,8
